"Country.Name","Country.Code","Region","year","co2","gdpCapita"
"Afghanistan","AFG","South Asia",1981,1983.847,267.662423622744
"Afghanistan","AFG","South Asia",1982,2101.191,NA
"Afghanistan","AFG","South Asia",1983,2522.896,NA
"Afghanistan","AFG","South Asia",1984,2830.924,NA
"Afghanistan","AFG","South Asia",1985,3509.319,NA
"Afghanistan","AFG","South Asia",1986,3142.619,NA
"Afghanistan","AFG","South Asia",1987,3124.284,NA
"Afghanistan","AFG","South Asia",1988,2867.594,NA
"Afghanistan","AFG","South Asia",1989,2775.919,NA
"Afghanistan","AFG","South Asia",1990,2676.91,NA
"Afghanistan","AFG","South Asia",1991,2493.56,NA
"Afghanistan","AFG","South Asia",1992,1426.463,NA
"Afghanistan","AFG","South Asia",1993,1375.125,NA
"Afghanistan","AFG","South Asia",1994,1320.12,NA
"Afghanistan","AFG","South Asia",1995,1268.782,NA
"Afghanistan","AFG","South Asia",1996,1199.109,NA
"Afghanistan","AFG","South Asia",1997,1114.768,NA
"Afghanistan","AFG","South Asia",1998,1056.096,NA
"Afghanistan","AFG","South Asia",1999,832.409,NA
"Afghanistan","AFG","South Asia",2000,781.071,NA
"Afghanistan","AFG","South Asia",2001,645.392,119.899037111574
"Afghanistan","AFG","South Asia",2002,894.748,192.153528278789
"Afghanistan","AFG","South Asia",2003,1037.761,203.651040923182
"Afghanistan","AFG","South Asia",2004,957.087,224.914712193371
"Afghanistan","AFG","South Asia",2005,1338.455,257.175794656273
"Afghanistan","AFG","South Asia",2006,1657.484,280.245644106914
"Afghanistan","AFG","South Asia",2007,2280.874,380.400955186598
"Afghanistan","AFG","South Asia",2008,4217.05,384.131681276838
"Afghanistan","AFG","South Asia",2009,6776.616,458.955781585831
"Albania","ALB","Europe & Central Asia",1981,7341.334,NA
"Albania","ALB","Europe & Central Asia",1982,7308.331,NA
"Albania","ALB","Europe & Central Asia",1983,7631.027,NA
"Albania","ALB","Europe & Central Asia",1984,7825.378,662.520052309054
"Albania","ALB","Europe & Central Asia",1985,7880.383,662.914792567128
"Albania","ALB","Europe & Central Asia",1986,8056.399,719.157295703914
"Albania","ALB","Europe & Central Asia",1987,7444.01,699.384292086697
"Albania","ALB","Europe & Central Asia",1988,7326.666,676.566732520011
"Albania","ALB","Europe & Central Asia",1989,8984.15,723.409610237851
"Albania","ALB","Europe & Central Asia",1990,7488.014,639.463899289892
"Albania","ALB","Europe & Central Asia",1991,3971.361,348.711317786982
"Albania","ALB","Europe & Central Asia",1992,2387.217,218.492165902633
"Albania","ALB","Europe & Central Asia",1993,2343.213,380.527371084275
"Albania","ALB","Europe & Central Asia",1994,1928.842,619.065163447139
"Albania","ALB","Europe & Central Asia",1995,2086.523,760.559375774093
"Albania","ALB","Europe & Central Asia",1996,2016.85,1046.35851058923
"Albania","ALB","Europe & Central Asia",1997,1543.807,749.584648972451
"Albania","ALB","Europe & Central Asia",1998,1752.826,865.302161845068
"Albania","ALB","Europe & Central Asia",1999,2984.938,1098.42546338936
"Albania","ALB","Europe & Central Asia",2000,3021.608,1175.78898073398
"Albania","ALB","Europe & Central Asia",2001,3223.293,1326.97033929337
"Albania","ALB","Europe & Central Asia",2002,3751.341,1453.64277660853
"Albania","ALB","Europe & Central Asia",2003,4294.057,1890.68155743544
"Albania","ALB","Europe & Central Asia",2004,4165.712,2416.5882350701
"Albania","ALB","Europe & Central Asia",2005,4253.72,2709.14293056201
"Albania","ALB","Europe & Central Asia",2006,3865.018,3005.0129033756
"Albania","ALB","Europe & Central Asia",2007,4477.407,3603.01368520281
"Albania","ALB","Europe & Central Asia",2008,4657.09,4370.53964653156
"Albania","ALB","Europe & Central Asia",2009,4488.408,4114.13654481972
"Algeria","DZA","Middle East & North Africa",1981,46438.888,2223.6969116934
"Algeria","DZA","Middle East & North Africa",1982,39269.903,2197.1105947204
"Algeria","DZA","Middle East & North Africa",1983,52625.117,2298.88402768818
"Algeria","DZA","Middle East & North Africa",1984,71103.13,2452.66424861554
"Algeria","DZA","Middle East & North Africa",1985,72786.283,2567.49552076055
"Algeria","DZA","Middle East & North Africa",1986,76277.267,2740.65416979633
"Algeria","DZA","Middle East & North Africa",1987,84120.98,2790.47490711137
"Algeria","DZA","Middle East & North Africa",1988,83948.631,2402.82546156192
"Algeria","DZA","Middle East & North Africa",1989,80046.943,2202.55811770906
"Algeria","DZA","Middle East & North Africa",1990,78924.841,2394.42060842261
"Algeria","DZA","Middle East & North Africa",1991,81220.383,1721.58206706589
"Algeria","DZA","Middle East & North Africa",1992,81935.448,1766.06591892592
"Algeria","DZA","Middle East & North Africa",1993,82294.814,1797.54180358553
"Algeria","DZA","Middle East & North Africa",1994,86500.863,1499.9840915927
"Algeria","DZA","Middle East & North Africa",1995,95345.667,1444.90793611613
"Algeria","DZA","Middle East & North Africa",1996,97131.496,1596.00685900157
"Algeria","DZA","Middle East & North Africa",1997,88195.017,1611.96194751006
"Algeria","DZA","Middle East & North Africa",1998,107080.067,1588.42133828195
"Algeria","DZA","Middle East & North Africa",1999,92118.707,1580.95756935003
"Algeria","DZA","Middle East & North Africa",2000,87930.993,1757.01197444151
"Algeria","DZA","Middle East & North Africa",2001,84293.329,1732.95851735445
"Algeria","DZA","Middle East & North Africa",2002,90853.592,1774.29202079911
"Algeria","DZA","Middle East & North Africa",2003,92533.078,2094.89330213298
"Algeria","DZA","Middle East & North Africa",2004,89493.135,2600.00651972559
"Algeria","DZA","Middle East & North Africa",2005,107127.738,3102.03738422673
"Algeria","DZA","Middle East & North Africa",2006,100919.507,3467.54474008596
"Algeria","DZA","Middle East & North Africa",2007,109294.935,3939.55993939808
"Algeria","DZA","Middle East & North Africa",2008,111575.809,4912.25194081995
"Algeria","DZA","Middle East & North Africa",2009,121374.033,3875.82209542426
"American Samoa","ASM","East Asia & Pacific",1981,NA,NA
"American Samoa","ASM","East Asia & Pacific",1982,NA,NA
"American Samoa","ASM","East Asia & Pacific",1983,NA,NA
"American Samoa","ASM","East Asia & Pacific",1984,NA,NA
"American Samoa","ASM","East Asia & Pacific",1985,NA,NA
"American Samoa","ASM","East Asia & Pacific",1986,NA,NA
"American Samoa","ASM","East Asia & Pacific",1987,NA,NA
"American Samoa","ASM","East Asia & Pacific",1988,NA,NA
"American Samoa","ASM","East Asia & Pacific",1989,NA,NA
"American Samoa","ASM","East Asia & Pacific",1990,NA,NA
"American Samoa","ASM","East Asia & Pacific",1991,NA,NA
"American Samoa","ASM","East Asia & Pacific",1992,NA,NA
"American Samoa","ASM","East Asia & Pacific",1993,NA,NA
"American Samoa","ASM","East Asia & Pacific",1994,NA,NA
"American Samoa","ASM","East Asia & Pacific",1995,NA,NA
"American Samoa","ASM","East Asia & Pacific",1996,NA,NA
"American Samoa","ASM","East Asia & Pacific",1997,NA,NA
"American Samoa","ASM","East Asia & Pacific",1998,NA,NA
"American Samoa","ASM","East Asia & Pacific",1999,NA,NA
"American Samoa","ASM","East Asia & Pacific",2000,NA,NA
"American Samoa","ASM","East Asia & Pacific",2001,NA,NA
"American Samoa","ASM","East Asia & Pacific",2002,NA,NA
"American Samoa","ASM","East Asia & Pacific",2003,NA,NA
"American Samoa","ASM","East Asia & Pacific",2004,NA,NA
"American Samoa","ASM","East Asia & Pacific",2005,NA,NA
"American Samoa","ASM","East Asia & Pacific",2006,NA,NA
"American Samoa","ASM","East Asia & Pacific",2007,NA,NA
"American Samoa","ASM","East Asia & Pacific",2008,NA,NA
"American Samoa","ASM","East Asia & Pacific",2009,NA,NA
"Andorra","ADO","Europe & Central Asia",1981,NA,10372.3265550741
"Andorra","ADO","Europe & Central Asia",1982,NA,9611.23968420899
"Andorra","ADO","Europe & Central Asia",1983,NA,8023.34642172763
"Andorra","ADO","Europe & Central Asia",1984,NA,7729.32411535165
"Andorra","ADO","Europe & Central Asia",1985,NA,7775.02693685023
"Andorra","ADO","Europe & Central Asia",1986,NA,10362.1668559332
"Andorra","ADO","Europe & Central Asia",1987,NA,12615.0511216815
"Andorra","ADO","Europe & Central Asia",1988,NA,14305.2085377854
"Andorra","ADO","Europe & Central Asia",1989,NA,15166.9138405885
"Andorra","ADO","Europe & Central Asia",1990,NA,18876.729351928
"Andorra","ADO","Europe & Central Asia",1991,NA,19530.8435047204
"Andorra","ADO","Europe & Central Asia",1992,NA,20541.7738959473
"Andorra","ADO","Europe & Central Asia",1993,NA,16508.8752202349
"Andorra","ADO","Europe & Central Asia",1994,NA,16226.971079738
"Andorra","ADO","Europe & Central Asia",1995,407.037,18460.007428295
"Andorra","ADO","Europe & Central Asia",1996,425.372,19038.7988311469
"Andorra","ADO","Europe & Central Asia",1997,458.375,18405.3200974733
"Andorra","ADO","Europe & Central Asia",1998,484.044,18969.9779859045
"Andorra","ADO","Europe & Central Asia",1999,513.38,19323.8925471569
"Andorra","ADO","Europe & Central Asia",2000,524.381,21432.9600712136
"Andorra","ADO","Europe & Central Asia",2001,524.381,21897.6629394768
"Andorra","ADO","Europe & Central Asia",2002,531.715,24175.3727542522
"Andorra","ADO","Europe & Central Asia",2003,535.382,31742.9925847537
"Andorra","ADO","Europe & Central Asia",2004,564.718,37235.4500323146
"Andorra","ADO","Europe & Central Asia",2005,575.719,39990.3304085679
"Andorra","ADO","Europe & Central Asia",2006,546.383,42417.2291456984
"Andorra","ADO","Europe & Central Asia",2007,539.049,47253.5297963111
"Andorra","ADO","Europe & Central Asia",2008,539.049,46735.9995745016
"Andorra","ADO","Europe & Central Asia",2009,517.047,42701.447136255
"Angola","AGO","Sub-Saharan Africa",1981,5280.48,NA
"Angola","AGO","Sub-Saharan Africa",1982,4649.756,NA
"Angola","AGO","Sub-Saharan Africa",1983,5115.465,NA
"Angola","AGO","Sub-Saharan Africa",1984,5009.122,NA
"Angola","AGO","Sub-Saharan Africa",1985,4701.094,685.925974354129
"Angola","AGO","Sub-Saharan Africa",1986,4660.757,666.86871899694
"Angola","AGO","Sub-Saharan Africa",1987,5815.862,649.881309005116
"Angola","AGO","Sub-Saharan Africa",1988,5130.133,633.907333685506
"Angola","AGO","Sub-Saharan Africa",1989,5009.122,926.600626625954
"Angola","AGO","Sub-Saharan Africa",1990,4429.736,901.047367368098
"Angola","AGO","Sub-Saharan Africa",1991,4367.397,1056.34833995487
"Angola","AGO","Sub-Saharan Africa",1992,4418.735,479.728722331337
"Angola","AGO","Sub-Saharan Africa",1993,5801.194,430.985155680534
"Angola","AGO","Sub-Saharan Africa",1994,3890.687,245.16774066898
"Angola","AGO","Sub-Saharan Africa",1995,11012.001,387.957492739598
"Angola","AGO","Sub-Saharan Africa",1996,10491.287,560.675516594828
"Angola","AGO","Sub-Saharan Africa",1997,7381.671,554.252232901028
"Angola","AGO","Sub-Saharan Africa",1998,7308.331,454.296549518868
"Angola","AGO","Sub-Saharan Africa",1999,9156.499,421.376777333568
"Angola","AGO","Sub-Saharan Africa",2000,9541.534,606.272292244341
"Angola","AGO","Sub-Saharan Africa",2001,9732.218,574.19416113737
"Angola","AGO","Sub-Saharan Africa",2002,12665.818,948.844399572653
"Angola","AGO","Sub-Saharan Africa",2003,9064.824,1067.17891615385
"Angola","AGO","Sub-Saharan Africa",2004,18793.375,1361.74422528577
"Angola","AGO","Sub-Saharan Africa",2005,19156.408,2063.92220212918
"Angola","AGO","Sub-Saharan Africa",2006,22266.024,2825.07349024961
"Angola","AGO","Sub-Saharan Africa",2007,25151.953,3402.14598003347
"Angola","AGO","Sub-Saharan Africa",2008,27172.47,4462.12535085577
"Angola","AGO","Sub-Saharan Africa",2009,29361.669,3565.18158850907
"Antigua and Barbuda","ATG","Latin America & Caribbean",1981,106.343,1784.41520809846
"Antigua and Barbuda","ATG","Latin America & Caribbean",1982,293.36,2000.75198572204
"Antigua and Barbuda","ATG","Latin America & Caribbean",1983,84.341,2255.3690170917
"Antigua and Barbuda","ATG","Latin America & Caribbean",1984,146.68,2595.02427421436
"Antigua and Barbuda","ATG","Latin America & Caribbean",1985,249.356,3070.43927047236
"Antigua and Barbuda","ATG","Latin America & Caribbean",1986,249.356,3806.14955426997
"Antigua and Barbuda","ATG","Latin America & Caribbean",1987,275.025,4512.53967952176
"Antigua and Barbuda","ATG","Latin America & Caribbean",1988,286.026,5415.84780956705
"Antigua and Barbuda","ATG","Latin America & Caribbean",1989,286.026,6025.84758192516
"Antigua and Barbuda","ATG","Latin America & Caribbean",1990,300.694,6325.24090483941
"Antigua and Barbuda","ATG","Latin America & Caribbean",1991,289.693,6575.48049876448
"Antigua and Barbuda","ATG","Latin America & Caribbean",1992,289.693,6680.37587040015
"Antigua and Barbuda","ATG","Latin America & Caribbean",1993,304.361,7037.93915392855
"Antigua and Barbuda","ATG","Latin America & Caribbean",1994,311.695,7514.48367977293
"Antigua and Barbuda","ATG","Latin America & Caribbean",1995,322.696,7230.32063651531
"Antigua and Barbuda","ATG","Latin America & Caribbean",1996,322.696,7702.6702836369
"Antigua and Barbuda","ATG","Latin America & Caribbean",1997,337.364,8027.63113096483
"Antigua and Barbuda","ATG","Latin America & Caribbean",1998,333.697,8355.61864319647
"Antigua and Barbuda","ATG","Latin America & Caribbean",1999,348.365,8572.37348077816
"Antigua and Barbuda","ATG","Latin America & Caribbean",2000,344.698,10094.7590646488
"Antigua and Barbuda","ATG","Latin America & Caribbean",2001,344.698,9797.96871277396
"Antigua and Barbuda","ATG","Latin America & Caribbean",2002,363.033,10027.8562205839
"Antigua and Barbuda","ATG","Latin America & Caribbean",2003,388.702,10382.6309004545
"Antigua and Barbuda","ATG","Latin America & Caribbean",2004,407.037,10993.3692472668
"Antigua and Barbuda","ATG","Latin America & Caribbean",2005,410.704,12079.8656950416
"Antigua and Barbuda","ATG","Latin America & Caribbean",2006,425.372,13599.908857304
"Antigua and Barbuda","ATG","Latin America & Caribbean",2007,469.376,15276.0682646698
"Antigua and Barbuda","ATG","Latin America & Caribbean",2008,480.377,15786.1728395062
"Antigua and Barbuda","ATG","Latin America & Caribbean",2009,509.713,13979.2626925883
"Arab World","ARB","",1981,497496.738703989,2041.20300994092
"Arab World","ARB","",1982,476949.245043382,1843.7863254032
"Arab World","ARB","",1983,508651.407020277,1677.47984348414
"Arab World","ARB","",1984,554903.455540695,1650.50007668824
"Arab World","ARB","",1985,587093.794841074,1580.25265921303
"Arab World","ARB","",1986,648475.669883289,1460.23156588794
"Arab World","ARB","",1987,649749.335531776,1535.50720475393
"Arab World","ARB","",1988,688649.360150409,1467.53610804351
"Arab World","ARB","",1989,699737.959355248,1497.29294975923
"Arab World","ARB","",1990,711039.447919201,2000.00381550042
"Arab World","ARB","",1991,749355.862053368,1914.32325443582
"Arab World","ARB","",1992,809684.301818593,2012.98355787441
"Arab World","ARB","",1993,886394.210716952,1983.82191428937
"Arab World","ARB","",1994,914334.103847451,1978.1784099543
"Arab World","ARB","",1995,876887.599680694,2059.88178226456
"Arab World","ARB","",1996,869025.276687132,2224.03151102188
"Arab World","ARB","",1997,836526.206759494,2307.47318656425
"Arab World","ARB","",1998,906453.79546541,2178.58037017907
"Arab World","ARB","",1999,920061.425397742,2323.32871634345
"Arab World","ARB","",2000,1045912.741,2597.36374747302
"Arab World","ARB","",2001,1029730.27,2502.49416343136
"Arab World","ARB","",2002,1050712.844,2469.67811356087
"Arab World","ARB","",2003,1138783.183,2728.40396121404
"Arab World","ARB","",2004,1254917.073,3130.37706893781
"Arab World","ARB","",2005,1318865.886,3763.07128507046
"Arab World","ARB","",2006,1375301.016,4358.29728513177
"Arab World","ARB","",2007,1374211.917,4985.82210424096
"Arab World","ARB","",2008,1472417.844,6171.03128501145
"Arab World","ARB","",2009,1577099.693,5209.14491570072
"Argentina","ARG","Latin America & Caribbean",1981,102041.609,2756.39678818613
"Argentina","ARG","Latin America & Caribbean",1982,103424.068,2907.75742643498
"Argentina","ARG","Latin America & Caribbean",1983,105213.564,3530.13166329232
"Argentina","ARG","Latin America & Caribbean",1984,106522.683,2643.36913309587
"Argentina","ARG","Latin America & Caribbean",1985,100596.811,2909.51680162029
"Argentina","ARG","Latin America & Caribbean",1986,104212.473,3595.08613124574
"Argentina","ARG","Latin America & Caribbean",1987,114942.115,3546.71882015564
"Argentina","ARG","Latin America & Caribbean",1988,121473.042,3969.32766134127
"Argentina","ARG","Latin America & Caribbean",1989,117090.977,2375.3392499715
"Argentina","ARG","Latin America & Caribbean",1990,112613.57,4318.77456755511
"Argentina","ARG","Latin America & Caribbean",1991,117021.304,5715.50405220247
"Argentina","ARG","Latin America & Caribbean",1992,121447.373,6798.02716671068
"Argentina","ARG","Latin America & Caribbean",1993,118609.115,6940.35137539023
"Argentina","ARG","Latin America & Caribbean",1994,123350.546,7449.48060533628
"Argentina","ARG","Latin America & Caribbean",1995,122547.473,7373.42740288005
"Argentina","ARG","Latin America & Caribbean",1996,129217.746,7683.57384790824
"Argentina","ARG","Latin America & Caribbean",1997,134677.909,8172.66523534306
"Argentina","ARG","Latin America & Caribbean",1998,137673.848,8248.76471990265
"Argentina","ARG","Latin America & Caribbean",1999,145488.225,7736.37257792733
"Argentina","ARG","Latin America & Caribbean",2000,141076.824,7669.27370858434
"Argentina","ARG","Latin America & Caribbean",2001,132631.723,7170.68969819358
"Argentina","ARG","Latin America & Caribbean",2002,123266.205,2579.20163821036
"Argentina","ARG","Latin America & Caribbean",2003,133126.768,3330.40982056457
"Argentina","ARG","Latin America & Caribbean",2004,156170.196,4696.07011088673
"Argentina","ARG","Latin America & Caribbean",2005,160951.964,5640.84850283585
"Argentina","ARG","Latin America & Caribbean",2006,174237.505,6639.90943461746
"Argentina","ARG","Latin America & Caribbean",2007,179738.005,8239.13716134639
"Argentina","ARG","Latin America & Caribbean",2008,191578.748,9999.09351693522
"Argentina","ARG","Latin America & Caribbean",2009,180654.755,9231.38290041999
"Armenia","ARM","Europe & Central Asia",1981,NA,NA
"Armenia","ARM","Europe & Central Asia",1982,NA,NA
"Armenia","ARM","Europe & Central Asia",1983,NA,NA
"Armenia","ARM","Europe & Central Asia",1984,NA,NA
"Armenia","ARM","Europe & Central Asia",1985,NA,NA
"Armenia","ARM","Europe & Central Asia",1986,NA,NA
"Armenia","ARM","Europe & Central Asia",1987,NA,NA
"Armenia","ARM","Europe & Central Asia",1988,NA,NA
"Armenia","ARM","Europe & Central Asia",1989,NA,NA
"Armenia","ARM","Europe & Central Asia",1990,NA,636.680689996499
"Armenia","ARM","Europe & Central Asia",1991,NA,589.002948223927
"Armenia","ARM","Europe & Central Asia",1992,4052.035,368.916836793393
"Armenia","ARM","Europe & Central Asia",1993,2896.93,356.507351442189
"Armenia","ARM","Europe & Central Asia",1994,2966.603,399.751202522265
"Armenia","ARM","Europe & Central Asia",1995,3490.984,455.550276086151
"Armenia","ARM","Europe & Central Asia",1996,2607.237,503.231969620213
"Armenia","ARM","Europe & Central Asia",1997,3278.298,522.522072040184
"Armenia","ARM","Europe & Central Asia",1998,3406.643,608.336648730809
"Armenia","ARM","Europe & Central Asia",1999,3058.278,596.505996304047
"Armenia","ARM","Europe & Central Asia",2000,3465.315,621.424826318947
"Armenia","ARM","Europe & Central Asia",2001,3542.322,692.301630888896
"Armenia","ARM","Europe & Central Asia",2002,3043.61,779.829626131555
"Armenia","ARM","Europe & Central Asia",2003,3428.645,924.464009817761
"Armenia","ARM","Europe & Central Asia",2004,3644.998,1181.9684454224
"Armenia","ARM","Europe & Central Asia",2005,4352.729,1625.40776912682
"Armenia","ARM","Europe & Central Asia",2006,4382.065,2126.61866107184
"Armenia","ARM","Europe & Central Asia",2007,5064.127,3080.97095943572
"Armenia","ARM","Europe & Central Asia",2008,5559.172,3919.97547381061
"Armenia","ARM","Europe & Central Asia",2009,4360.063,2915.5839059087
"Aruba","ABW","Latin America & Caribbean",1981,NA,NA
"Aruba","ABW","Latin America & Caribbean",1982,NA,NA
"Aruba","ABW","Latin America & Caribbean",1983,NA,NA
"Aruba","ABW","Latin America & Caribbean",1984,NA,NA
"Aruba","ABW","Latin America & Caribbean",1985,NA,NA
"Aruba","ABW","Latin America & Caribbean",1986,179.683,NA
"Aruba","ABW","Latin America & Caribbean",1987,447.374,NA
"Aruba","ABW","Latin America & Caribbean",1988,612.389,NA
"Aruba","ABW","Latin America & Caribbean",1989,649.059,NA
"Aruba","ABW","Latin America & Caribbean",1990,1840.834,NA
"Aruba","ABW","Latin America & Caribbean",1991,1928.842,NA
"Aruba","ABW","Latin America & Caribbean",1992,1723.49,NA
"Aruba","ABW","Latin America & Caribbean",1993,1771.161,NA
"Aruba","ABW","Latin America & Caribbean",1994,1763.827,17342.4719395745
"Aruba","ABW","Latin America & Caribbean",1995,1782.162,16441.3812596351
"Aruba","ABW","Latin America & Caribbean",1996,1800.497,16586.1922970903
"Aruba","ABW","Latin America & Caribbean",1997,1837.167,17927.4120263906
"Aruba","ABW","Latin America & Caribbean",1998,1712.489,19081.570288414
"Aruba","ABW","Latin America & Caribbean",1999,1749.159,19356.4208651472
"Aruba","ABW","Latin America & Caribbean",2000,2321.211,20619.5658496388
"Aruba","ABW","Latin America & Caribbean",2001,2357.881,20671.545738502
"Aruba","ABW","Latin America & Caribbean",2002,2372.549,20433.6541088167
"Aruba","ABW","Latin America & Caribbean",2003,2416.553,20834.9397101237
"Aruba","ABW","Latin America & Caribbean",2004,2420.22,22566.6821576324
"Aruba","ABW","Latin America & Caribbean",2005,2497.227,23302.8319880055
"Aruba","ABW","Latin America & Caribbean",2006,2497.227,24015.4206122701
"Aruba","ABW","Latin America & Caribbean",2007,2592.569,25921.5382341406
"Aruba","ABW","Latin America & Caribbean",2008,2508.228,27549.8894224976
"Aruba","ABW","Latin America & Caribbean",2009,2522.896,24640.4212441218
"Australia","AUS","East Asia & Pacific",1981,230360.94,11826.0429014143
"Australia","AUS","East Asia & Pacific",1982,234119.615,12758.6710307245
"Australia","AUS","East Asia & Pacific",1983,225003.453,11510.1432539896
"Australia","AUS","East Asia & Pacific",1984,236594.84,12429.090984006
"Australia","AUS","East Asia & Pacific",1985,241229.928,11434.3544445241
"Australia","AUS","East Asia & Pacific",1986,239964.813,11361.2700179349
"Australia","AUS","East Asia & Pacific",1987,256106.947,11625.5567567271
"Australia","AUS","East Asia & Pacific",1988,261145.405,14261.3351903835
"Australia","AUS","East Asia & Pacific",1989,277771.583,17810.9536070722
"Australia","AUS","East Asia & Pacific",1990,263847.984,18221.6912110476
"Australia","AUS","East Asia & Pacific",1991,261574.444,18836.7805847441
"Australia","AUS","East Asia & Pacific",1992,268068.701,18591.2205236257
"Australia","AUS","East Asia & Pacific",1993,277478.223,17657.2442411201
"Australia","AUS","East Asia & Pacific",1994,278204.289,18079.2639426659
"Australia","AUS","East Asia & Pacific",1995,281940.962,20360.1822127719
"Australia","AUS","East Asia & Pacific",1996,302241.474,21917.7192180061
"Australia","AUS","East Asia & Pacific",1997,305838.801,23522.7787661215
"Australia","AUS","East Asia & Pacific",1998,316964.479,21340.0621127075
"Australia","AUS","East Asia & Pacific",1999,325380.244,20536.4123093012
"Australia","AUS","East Asia & Pacific",2000,329479.95,21665.1154539573
"Australia","AUS","East Asia & Pacific",2001,324877.865,19495.1459333809
"Australia","AUS","East Asia & Pacific",2002,341390.366,20059.4520721372
"Australia","AUS","East Asia & Pacific",2003,336355.575,23440.0053221856
"Australia","AUS","East Asia & Pacific",2004,342776.492,30440.8548786229
"Australia","AUS","East Asia & Pacific",2005,350268.173,33982.9504271591
"Australia","AUS","East Asia & Pacific",2006,357946.871,36084.8589777475
"Australia","AUS","East Asia & Pacific",2007,363795.736,40957.8304392487
"Australia","AUS","East Asia & Pacific",2008,376197.53,49628.1151270179
"Australia","AUS","East Asia & Pacific",2009,382464.433,42715.1322619629
"Austria","AUT","Europe & Central Asia",1981,56130.769,9362.63998455272
"Austria","AUT","Europe & Central Asia",1982,53868.23,9387.67772757838
"Austria","AUT","Europe & Central Asia",1983,51983.392,9514.43183442173
"Austria","AUT","Europe & Central Asia",1984,54550.292,8969.40561792029
"Austria","AUT","Europe & Central Asia",1985,54700.639,9150.00121050104
"Austria","AUT","Europe & Central Asia",1986,54080.916,13051.5556145522
"Austria","AUT","Europe & Central Asia",1987,57744.249,16353.2794264234
"Austria","AUT","Europe & Central Asia",1988,53340.182,17536.2720859964
"Austria","AUT","Europe & Central Asia",1989,54117.586,17426.8635399064
"Austria","AUT","Europe & Central Asia",1990,57722.247,21628.760231013
"Austria","AUT","Europe & Central Asia",1991,61638.603,22356.923917186
"Austria","AUT","Europe & Central Asia",1992,56688.153,24820.2278258852
"Austria","AUT","Europe & Central Asia",1993,57135.527,24023.515467019
"Austria","AUT","Europe & Central Asia",1994,57095.19,25584.9178245938
"Austria","AUT","Europe & Central Asia",1995,59827.105,30252.7946924041
"Austria","AUT","Europe & Central Asia",1996,63226.414,29742.4288063177
"Austria","AUT","Europe & Central Asia",1997,62705.7,26646.8839392444
"Austria","AUT","Europe & Central Asia",1998,63717.792,27289.6307093023
"Austria","AUT","Europe & Central Asia",1999,61917.295,27116.6760790806
"Austria","AUT","Europe & Central Asia",2000,62188.653,24517.2674460147
"Austria","AUT","Europe & Central Asia",2001,65785.98,24489.7355313151
"Austria","AUT","Europe & Central Asia",2002,66977.755,26351.3756769542
"Austria","AUT","Europe & Central Asia",2003,72074.885,32102.9305523558
"Austria","AUT","Europe & Central Asia",2004,72272.903,36693.4026205182
"Austria","AUT","Europe & Central Asia",2005,74278.752,38242.0425174699
"Austria","AUT","Europe & Central Asia",2006,72214.231,40430.993614499
"Austria","AUT","Europe & Central Asia",2007,69724.338,46586.6502529235
"Austria","AUT","Europe & Central Asia",2008,68752.583,51386.3766511975
"Austria","AUT","Europe & Central Asia",2009,63483.104,47654.1872090808
"Azerbaijan","AZE","Europe & Central Asia",1981,NA,NA
"Azerbaijan","AZE","Europe & Central Asia",1982,NA,NA
"Azerbaijan","AZE","Europe & Central Asia",1983,NA,NA
"Azerbaijan","AZE","Europe & Central Asia",1984,NA,NA
"Azerbaijan","AZE","Europe & Central Asia",1985,NA,NA
"Azerbaijan","AZE","Europe & Central Asia",1986,NA,NA
"Azerbaijan","AZE","Europe & Central Asia",1987,NA,NA
"Azerbaijan","AZE","Europe & Central Asia",1988,NA,NA
"Azerbaijan","AZE","Europe & Central Asia",1989,NA,NA
"Azerbaijan","AZE","Europe & Central Asia",1990,NA,1237.324491677
"Azerbaijan","AZE","Europe & Central Asia",1991,NA,1209.23749284959
"Azerbaijan","AZE","Europe & Central Asia",1992,57678.243,676.15151145252
"Azerbaijan","AZE","Europe & Central Asia",1993,49365.154,530.090379806798
"Azerbaijan","AZE","Europe & Central Asia",1994,42672.879,436.19055858199
"Azerbaijan","AZE","Europe & Central Asia",1995,33479.71,397.198116117247
"Azerbaijan","AZE","Europe & Central Asia",1996,31510.531,409.216745216782
"Azerbaijan","AZE","Europe & Central Asia",1997,29809.043,505.560573228931
"Azerbaijan","AZE","Europe & Central Asia",1998,31675.546,561.910301735455
"Azerbaijan","AZE","Europe & Central Asia",1999,28576.931,573.8902561721
"Azerbaijan","AZE","Europe & Central Asia",2000,29508.349,655.097432602586
"Azerbaijan","AZE","Europe & Central Asia",2001,28771.282,703.671250439944
"Azerbaijan","AZE","Europe & Central Asia",2002,29614.692,763.101212220367
"Azerbaijan","AZE","Europe & Central Asia",2003,30615.783,883.614008967961
"Azerbaijan","AZE","Europe & Central Asia",2004,32089.917,1045.02641527642
"Azerbaijan","AZE","Europe & Central Asia",2005,34337.788,1578.36733030667
"Azerbaijan","AZE","Europe & Central Asia",2006,39167.227,2473.08577636837
"Azerbaijan","AZE","Europe & Central Asia",2007,30509.44,3851.43786871172
"Azerbaijan","AZE","Europe & Central Asia",2008,35503.894,5574.60380218613
"Azerbaijan","AZE","Europe & Central Asia",2009,31902.9,4950.29479142375
